GND,DESCRIÇÃO GND,CÓD CLASSE CATMAT/CATSER,DEMANDANTE,CLASSE,DESCRIÇÃO DO OBJETO,MÊS PRETENDIDO PARA A ENTREGA DA CONTRATAÇÃO,QUANTIDADE,VALOR UNITÁRIO,VALOR TOTAL,VALOR DE PRIORIDADE DEMANDANTE,PRIORIDADE DO DEMANDANTE,PRIORIDADE DA ÁREA TÉCNICA,CÓDIGO GND,,
33903019,MATERIAL DE ACONDICIONAMENTO E EMBALAGEM,8135,POMED,MATERIAL - RECIPIENTES E MATERIAIS PARA ACONDICIONAMENTO E EMBALAGEM - MATERIAIS A GRANEL PARA ACONDICIONAMENTO E EMBALAGEM,"(ID 44707) CAIXA GAVETEIRO, Descrição: Caixa gaveteiro tipo Bins tamanho 10; gaveteiro plástico tipo BIN produzido em polipropileno, empilhável. Medidas aproximadas: 33x54x61cm. Cor azul. Medida: Unidade",JANEIRO,30,"94,34","R$ 2.830,20",3,46º,,,,
44905208,"APAR.EQUIP.UTENS.MED.,ODONT,LABOR.HOSPIT.",6530,GAEPH,"MATERIAL - EQUIPAMENTOS E ARTIGOS PARA USO MÉDICO, DENTÁRIO E VETERINÁ-RIO - MOBILIÁRIO, EQUIPAMENTOS, UTENSÍLIOS E SUPRIMENTOS HOSPITALARES","(ID-27405) - Instrumental e utensílios para uso em hospitais e ambulatórios, KIT CÂNULA DE GUEDEL, contendo 06 unidades com diferentes tamanhos (0 a 5), comprimentos de 6 cm, 7 cm, 8 cm, 9,5 cm, 12 cm e 12,5 cm.",MAIO,84,"7,6","R$ 638,40",83,46º,,,,
44905258,EQUIPAMENTOS DE MERGULHO E SALVAMENTO,4220,GBS,"MATERIAL - EQUIPAMENTO PARA COMBATE A INCÊNDIO, RESGATE E SEGURANÇA - EQUIPAMENTO PARA MERGULHO E SALVAMENTO MARÍTIMO","CAPACETE DE SEGURANÇA PARA MERGULHO - equipamento de proteção individual projetado para resguardar a cabeça do mergulhador contra impactos, abrasões e choques com obstáculos submersos. Deve ser fabricado com material resistente e leve, com ajuste confortável, fixação segura e compatibilidade com máscara facial completa (MFF). Projetado para proteger a cabeça contra impactos em ambientes com baixa ou nenhuma visibilidade. Demais especificações conforme Termo de Referência.",,30,"915,75","R$ 27.472,50",85,46º,,,,
44905256,"EQUIPAMENTOS, PECAS E ACES.DE PROTECAO AO VOO",5826,COMAV,"MATERIAL - EQUIPAMENTOS DE COMUNICAÇÕES, DETEÇÃO E RADIAÇÃO COERENTE - EQUIPAMENTOS PARA RADIONAVEGAÇÃO DE AERONAVES",FONE DE OUVIDO PARA AVIAÇÃO - RADIOCOMUNICAÇÃO,MAIO,11,13000,"R$ 143.000,00",92,46º,,,,
33903948,SERVICO DE SELECAO E TREINAMENTO,9290,DIREN,SERVIÇO - OUTROS SERVIÇOS DE EDUCAÇÃO E TREINAMENTO - OUTROS SERVIÇOS DE EDUCAÇÃO E TREINAMENTO,Curso Coordenador de Manutenção,JANEIRO,5,18201,"R$ 91.005,00",10,46º,,,,
44905208,"APAR.EQUIP.UTENS.MED.,ODONT,LABOR.HOSPIT.",6520,PODON,"MATERIAL - EQUIPAMENTOS E ARTIGOS PARA USO MÉDICO, DENTÁRIO E VETERINÁ-RIO - INSTRUMENTOS, EQUIPAMENTOS E SUPRIMENTOS DENTÁRIOS","(ID 43829) CONES DE GUTA - PERCHA SECUNDÁRIO EXTRA-LONGO (""FM""), Descrição: Endodontia, número Referência: nº FM. Cone à base de guta-percha, óxido de zinco e corante orgânico. Tamanho: 34mm. Registro na ANVISA. Prazo de validade: 75% do prazo total de validade do produto. Forma De Apresentação: caixa com 80 pontas. Unidade De Estoque: caixa (CX). Unidade De Fornecimento: caixa com 80 unidades. Medida: Embalagem",FEVEREIRO,15,"58,63","R$ 879,45",1,470º,,,,
44905208,"APAR.EQUIP.UTENS.MED.,ODONT,LABOR.HOSPIT.",6520,PODON,"MATERIAL - EQUIPAMENTOS E ARTIGOS PARA USO MÉDICO, DENTÁRIO E VETERINÁ-RIO - INSTRUMENTOS, EQUIPAMENTOS E SUPRIMENTOS DENTÁRIOS","(ID 43830) CONES DE GUTA - PERCHA SECUNDÁRIO EXTRA-LONGO ( ""MF""), Descrição: Cone à base de guta-percha, óxido de zinco e corante orgânico. Tamanho: 34mm. Registro na ANVISA. Prazo de validade: 75% do prazo total de validade do produto. Forma De Apresentação: caixa com 80 pontas. Unidade De Estoque: caixa (CX). Unidade De Fornecimento: caixa com 80 unidades. Medida: Caixa",FEVEREIRO,10,"58,63","R$ 586,30",1,471º,,,,
44905208,"APAR.EQUIP.UTENS.MED.,ODONT,LABOR.HOSPIT.",6520,PODON,"MATERIAL - EQUIPAMENTOS E ARTIGOS PARA USO MÉDICO, DENTÁRIO E VETERINÁ-RIO - INSTRUMENTOS, EQUIPAMENTOS E SUPRIMENTOS DENTÁRIOS","(ID 43835) LIMA NITIFLEX, Descrição: Liga de níquel Titânio, Número/Referência: 1ª série (15-40). Tamanho/Capacidade: 25mm. Autoclavável. Forma De Apresentação: caixa com 6 unidades (tamanhos 15-40). Prazo de validade: indeterminado. Registro na ANVISA. Unidade De Estoque/fornecimento: caixa (EMB)/blister com 6 unidades. Medida: Caixa",FEVEREIRO,8,"249,95","R$ 1.999,60",1,472º,,,,
44905208,"APAR.EQUIP.UTENS.MED.,ODONT,LABOR.HOSPIT.",6520,PODON,"MATERIAL - EQUIPAMENTOS E ARTIGOS PARA USO MÉDICO, DENTÁRIO E VETERINÁ-RIO - INSTRUMENTOS, EQUIPAMENTOS E SUPRIMENTOS DENTÁRIOS","(ID 43836) LIMA ROTATÓRIA PRODESIGN - S 25/06 21mm, Descrição: sistema de limas rotatórias produzidas em liga de níquel-titânio, com tratamento térmico CM (Controlled Memory), podendo ser usadas em movimentos reciprocantes (híbrida). Secção Transversal Hélice Tripla. Comprimento 21 mm. Diâmetro/Conicidade (taper): #25/06. Indicador no cabo: cor azul. Forma de apresentação: embalagem (EMB) com 4 limas individuais. Registro na ANVISA Prazo de validade: 75% do prazo total de validade do produto. Medida: Embalagem",FEVEREIRO,60,"139,28","R$ 8.356,80",1,473º,,,,
44905208,"APAR.EQUIP.UTENS.MED.,ODONT,LABOR.HOSPIT.",6520,PODON,"MATERIAL - EQUIPAMENTOS E ARTIGOS PARA USO MÉDICO, DENTÁRIO E VETERINÁ-RIO - INSTRUMENTOS, EQUIPAMENTOS E SUPRIMENTOS DENTÁRIOS","(ID 43837) LIMA TIPO C, Descrição: indicada para canais calcificados, muito curvados e de difícil acesso. Com anéis de calibração visíveis no raios-X. Secção transversal quadrangular. Ponta inativa para manter instrumento dentro do conduto. Contendo cursor de silicone pré-montado. Tamanho série especial #6 de 21mm. Prazo de validade: não se aplica. Forma de apresentação: embalagem com 6 unidades estéreis. Unidade de estoque: embalagem com 6 unidades estéreis. Unidade de fornecimento: embalagem com 6 unidades estéreis. Medida: Embalagem",FEVEREIRO,100,"157,06","R$ 15.706,00",1,474º,,,,
44905208,"APAR.EQUIP.UTENS.MED.,ODONT,LABOR.HOSPIT.",6520,PODON,"MATERIAL - EQUIPAMENTOS E ARTIGOS PARA USO MÉDICO, DENTÁRIO E VETERINÁ-RIO - INSTRUMENTOS, EQUIPAMENTOS E SUPRIMENTOS DENTÁRIOS","(ID 43838) LIMA TIPO C, Descrição: indicada para canais calcificados, muito curvados e de difícil acesso. Com anéis de calibração visíveis no raios-X. Secção transversal quadrangular. Ponta inativa para manter instrumento dentro do conduto. Contendo cursor de silicone pré-montado. Tamanho série especial #6 de 25mm. Prazo de validade: não se aplica. Forma de apresentação: embalagem com 6 unidades estéreis. Unidade de estoque: embalagem com 6 unidades estéreis. Unidade de fornecimento: embalagem com 6 unidades estéreis. Medida: Embalagem",FEVEREIRO,80,95,"R$ 7.600,00",1,475º,,,,
44905208,"APAR.EQUIP.UTENS.MED.,ODONT,LABOR.HOSPIT.",6520,PODON,"MATERIAL - EQUIPAMENTOS E ARTIGOS PARA USO MÉDICO, DENTÁRIO E VETERINÁ-RIO - INSTRUMENTOS, EQUIPAMENTOS E SUPRIMENTOS DENTÁRIOS","(ID 43839) LIMAS ROTATÓRIAS EASY PRODESIGN LOGIC, Descrição: sistema de limas rotatórias produzidas em liga de níquel-titânio, tratamento térmico CM (Controlled Memory), com uso em movimento rotatório ou reciprocante. Secção transversal hélice quádrupla. Comprimento 21mm. Diâmetro/Conicidade (taper): #15/03. Indicador de diâmetro no cabo: cor branca. Indicador de taper no cabo: cor amarela. Características adicionais: o anel que se refere a cor do diâmetro da ponta fica voltado para a ponta do instrumento, enquanto o anel referente a cor do taper fica voltado para o cabo. Embalagem (EMB) com 4 limas individuais. Registro na ANVISA Prazo de validade: 75% do prazo total de validade do produto. Medida: Embalagem",FEVEREIRO,100,"157,06","R$ 15.706,00",1,476º,,,,
44905208,"APAR.EQUIP.UTENS.MED.,ODONT,LABOR.HOSPIT.",6520,PODON,"MATERIAL - EQUIPAMENTOS E ARTIGOS PARA USO MÉDICO, DENTÁRIO E VETERINÁ-RIO - INSTRUMENTOS, EQUIPAMENTOS E SUPRIMENTOS DENTÁRIOS","(ID 43841) LIMA KERR, Descrição: Número Referência #30. Tamanho: 21mm. Parte ativa em aço inoxidável fabricada por torção, um stop de silicone e cabo em polieterimida. Ângulo de corte de 40°. Possui alto poder de corte, resistência e boa flexibilidade. Característica adicional: marcações de profundidade radiopacas e cursores de silicone pré-montados. Fornecida estéril e sendo passível de esterilizar. Prazo de validade: não se aplica Fornecida Unidade de Estoque: Caixa (CX). Unidade de Fornecimento: Caixa com 06 unidades estéreis, (tamanho 15, 30, 45-80), Características Adicionais: aço inoxidável. Medida: Caixa",FEVEREIRO,12,"89,3","R$ 1.071,60",1,477º,,,,
44905208,"APAR.EQUIP.UTENS.MED.,ODONT,LABOR.HOSPIT.",6520,PODON,"MATERIAL - EQUIPAMENTOS E ARTIGOS PARA USO MÉDICO, DENTÁRIO E VETERINÁ-RIO - INSTRUMENTOS, EQUIPAMENTOS E SUPRIMENTOS DENTÁRIOS","(ID 43843) LIMA KERR, Descrição: Número Referência:#30. Tamanho: 25mm. Parte ativa em aço inoxidável fabricada por torção, um stop de silicone e cabo em polieterimida. Ângulo de corte de 40°. Possui alto poder de corte, resistência e boa flexibilidade. Característica adicional: marcações de profundidade radiopacas e cursores de silicone pré-montados. Fornecida estéril e sendo passível de esterilizar. Prazo de validade: não se aplica Fornecida Unidade de Estoque: caixa (CX). Unidade de Fornecimento: caixa com 06 unidades estéreis, (tamanho 15, 30, 45-80), Características Adicionais: aço inoxidável. Medida: Caixa",FEVEREIRO,12,"89,3","R$ 1.071,60",1,478º,,,,
44905208,"APAR.EQUIP.UTENS.MED.,ODONT,LABOR.HOSPIT.",6520,PODON,"MATERIAL - EQUIPAMENTOS E ARTIGOS PARA USO MÉDICO, DENTÁRIO E VETERINÁ-RIO - INSTRUMENTOS, EQUIPAMENTOS E SUPRIMENTOS DENTÁRIOS","(ID 43854) LIMAS ROTATÓRIAS EASY PRODESIGN LOGIC, Descrição: sistema de limas rotatórias produzidas em liga de níquel-titânio, tratamento térmico CM (Controlled Memory), com uso em movimento rotatório ou reciprocante. Secção transversal hélice quádrupla. Comprimento 21mm. Diâmetro/Conicidade (taper): #15/05. Indicador de diâmetro no cabo: cor branca. Indicador de taper no cabo: cor amarela. Características adicionais: o anel que se refere a cor do diâmetro da ponta fica voltado para a ponta do instrumento, enquanto o anel referente a cor do taper fica voltado para o cabo. Embalagem (EMB) com 4 limas individuais. Registro na ANVISA Prazo de validade: 75% do prazo total de validade do produto. Medida: Embalagem",FEVEREIRO,10,"157,06","R$ 1.570,60",1,479º,,,,
44905224,"EQUIPAMENTO DE PROTECAO, SEGURANCA E SOCORRO",4240,DIMAT,"MATERIAL - EQUIPAMENTO PARA COMBATE A INCÊNDIO, RESGATE E SEGURANÇA - EQUIPAMENTO PARA SEGURANÇA E SALVAMENTO","(ID 13952) - Equipamentos de proteção TENDA PIRAMIDAL 6X6 m, Cor branca, demais especificações de acordo com o termo de referência.",JULHO,2,"R$ 5.797,00","R$ 11.594,00",16,47º,,,,
33903009,MATERIAL FARMACOLOGICO,6505,PODON,"MATERIAL - EQUIPAMENTOS E ARTIGOS PARA USO MÉDICO, DENTÁRIO E VETERINÁ-RIO - DROGAS E MEDICAMENTOS","(ID 15719) CLORETO DE SÓDIO 0,9%, solução injetável bolsa ou frasco 250 ml, sistema fechado de infusão embalagem primária isenta de PVC. Características Adicionais: a bolsa ou o frasco deve ter graduação volumétrica. A bolsa ou frasco deve ter colapsabilidade a fim de permitir o escoamento total da solução, sem haver necessidade de entrada de ar; conter dois sítios, sendo um protegido por membrana autovedável para adição de soluções no interior da bolsa ou do frasco e outro por membrana e lacre de esterilidade para conexão do equipo. O sítio de conexão de equipo deve ser adaptável e moldável a qualquer equipo e não permitir sua desconexão e vazamento, mantendo a bolsa ou o frasco em sistema fechado. Medida: Frasco",FEVEREIRO,500,"7,9","R$ 3.950,00",1,47º,,,,
44905224,"EQUIPAMENTO DE PROTECAO, SEGURANCA E SOCORRO",4240,POMED,"MATERIAL - EQUIPAMENTO PARA COMBATE A INCÊNDIO, RESGATE E SEGURANÇA - EQUIPAMENTO PARA SEGURANÇA E SALVAMENTO","(ID 17982) PELÍCULA DE CONTROLE SOLAR, Descrição: filme de poliéster, cor fumê invertido, transmissão de luz de 6%, reflexão de luz interna de 35%, reflexão de luz externa de 13%, energia solar transmitida de 9%, energia solar rejeitada de 84%, transmissão de raio UV de 5%, instalada. Medida: Centímetro Quadrado",JULHO,3260000,"0,02","R$ 65.200,00",3,47º,,,,
44905208,"APAR.EQUIP.UTENS.MED.,ODONT,LABOR.HOSPIT.",6530,GAEPH,"MATERIAL - EQUIPAMENTOS E ARTIGOS PARA USO MÉDICO, DENTÁRIO E VETERINÁ-RIO - MOBILIÁRIO, EQUIPAMENTOS, UTENSÍLIOS E SUPRIMENTOS HOSPITALARES","(ID-27405) - Instrumental e utensílios para uso em hospitais e ambulatórios, KIT CÂNULA DE GUEDEL, contendo 06 unidades com diferentes tamanhos (0 a 5), comprimentos de 6 cm, 7 cm, 8 cm, 9,5 cm, 12 cm e 12,5 cm.",MAIO,1091,"7,6","R$ 8.291,60",83,47º,,,,
44905258,EQUIPAMENTOS DE MERGULHO E SALVAMENTO,4220,GBS,"MATERIAL - EQUIPAMENTO PARA COMBATE A INCÊNDIO, RESGATE E SEGURANÇA - EQUIPAMENTO PARA MERGULHO E SALVAMENTO MARÍTIMO",MANOMETRO SUBMERGÍVEL. (console duplo). Marcador submergível de pressão até 300bar e visor fosforescente com marcação em vermelho da zona de reserva de 50bar  para compor o sistema de fornecimento de ar de um mergulhador autônomo. Demais especificações conforme Termo de Referência. ,,40,"987,6","R$ 39.504,00",85,47º,,,,
33903912,LOCACAO DE MAQUINAS E EQUIPAMENTOS,7312,COMAV,"SERVIÇO - SERVIÇOS DE LEASING OU ALUGUEL DE VEÍCULOS A MOTOR, FERROVIÁRIO, EMBARCAÇÕES, AERONAVES, DE EQUIPAMENTO DE TRANSPORTE, S/OPER - SERVIÇOS DE LEASING OU ALUGUEL DE OUTROS TIPOS DE MAQUINARIAE EQUIPAMENTO SEM OPERADOR","LOCAÇÃO DE 01 (UMA) AERONAVE DE ASAS  ROTATIVAS,  MONOMOTORA,  COM MOTOR  À  REAÇÃO,  COM  CAPACIDADE  DE TRANSPORTE  DE,  NO  MÍNIMO,  02  (DOIS) PILOTOS  E  05  (CINCO)  PASSAGEIROS, HOMOLOGADA PELA AGÊNCIA NACIONAL DE AVIAÇÃO  CIVIL  (ANAC)",ABRIL,1,7000000,"R$ 7.000.000,00",92,47º,,,,
33903948,SERVICO DE SELECAO E TREINAMENTO,9290,DIREN,SERVIÇO - OUTROS SERVIÇOS DE EDUCAÇÃO E TREINAMENTO - OUTROS SERVIÇOS DE EDUCAÇÃO E TREINAMENTO,BL-29700-23 Flight Line Safety & Maintenance Training - Guincho Breeze-Eastern,JANEIRO,1,63780,"R$ 63.780,00",10,47º,,,,
44905208,"APAR.EQUIP.UTENS.MED.,ODONT,LABOR.HOSPIT.",6520,PODON,"MATERIAL - EQUIPAMENTOS E ARTIGOS PARA USO MÉDICO, DENTÁRIO E VETERINÁ-RIO - INSTRUMENTOS, EQUIPAMENTOS E SUPRIMENTOS DENTÁRIOS","(ID 43855) LIMAS ROTATÓRIAS EASY PRODESIGN LOGIC, Descrição: sistema de limas rotatórias produzidas em liga de níquel-titânio, tratamento térmico CM (Controlled Memory), com uso em movimento rotatório ou reciprocante. Secção transversal hélice quádrupla. Comprimento 21mm. Diâmetro/Conicidade (taper): #25/05. Indicador de diâmetro no cabo: cor branca. Indicador de taper no cabo: cor amarela. Características adicionais: o anel que se refere a cor do diâmetro da ponta fica voltado para a ponta do instrumento, enquanto o anel referente a cor do taper fica voltado para o cabo. Embalagem (EMB) com 4 limas individuais. Registro na ANVISA Prazo de validade: 75% do prazo total de validade do produto. Medida: Embalagem",FEVEREIRO,10,"157,06","R$ 1.570,60",1,480º,,,,
44905208,"APAR.EQUIP.UTENS.MED.,ODONT,LABOR.HOSPIT.",6520,PODON,"MATERIAL - EQUIPAMENTOS E ARTIGOS PARA USO MÉDICO, DENTÁRIO E VETERINÁ-RIO - INSTRUMENTOS, EQUIPAMENTOS E SUPRIMENTOS DENTÁRIOS","(ID 43856) LIMAS ROTATÓRIAS EASY PRODESIGN LOGIC, Descrição: sistema de limas rotatórias produzidas em liga de níquel-titânio, tratamento térmico CM (Controlled Memory), com uso em movimento rotatório ou reciprocante. Secção transversal hélice quádrupla. Comprimento 21mm. Diâmetro/Conicidade (taper): #25/04. Indicador de diâmetro no cabo: cor branca. Indicador de taper no cabo: cor amarela. Características adicionais: o anel que se refere a cor do diâmetro da ponta fica voltado para a ponta do instrumento, enquanto o anel referente a cor do taper fica voltado para o cabo. Embalagem (EMB) com 4 limas individuais. Registro na ANVISA Prazo de validade: 75% do prazo total de validade do produto. Medida: Embalagem",FEVEREIRO,10,"157,06","R$ 1.570,60",1,481º,,,,
44905208,"APAR.EQUIP.UTENS.MED.,ODONT,LABOR.HOSPIT.",6520,PODON,"MATERIAL - EQUIPAMENTOS E ARTIGOS PARA USO MÉDICO, DENTÁRIO E VETERINÁ-RIO - INSTRUMENTOS, EQUIPAMENTOS E SUPRIMENTOS DENTÁRIOS","(ID 43858) LIMAS ROTATÓRIAS EASY PRODESIGN LOGIC, Descrição: sistema de limas rotatórias produzidas em liga de níquel-titânio, tratamento térmico CM (Controlled Memory), com uso em movimento rotatório ou reciprocante. Secção transversal hélice quádrupla. Comprimento 21mm. Diâmetro/Conicidade (taper): #25/01. Indicador de diâmetro no cabo: cor branca. Indicador de taper no cabo: cor amarela. Características adicionais: o anel que se refere a cor do diâmetro da ponta fica voltado para a ponta do instrumento, enquanto o anel referente a cor do taper fica voltado para o cabo. Embalagem (EMB) com 4 limas individuais. Registro na ANVISA Prazo de validade: 75% do prazo total de validade do produto. Medida: Embalagem",FEVEREIRO,10,"157,06","R$ 1.570,60",1,482º,,,,
44905208,"APAR.EQUIP.UTENS.MED.,ODONT,LABOR.HOSPIT.",6520,PODON,"MATERIAL - EQUIPAMENTOS E ARTIGOS PARA USO MÉDICO, DENTÁRIO E VETERINÁ-RIO - INSTRUMENTOS, EQUIPAMENTOS E SUPRIMENTOS DENTÁRIOS","(ID 43859) LIMAS ROTATÓRIAS EASY PRODESIGN LOGIC, Descrição: sistema de limas rotatórias produzidas em liga de níquel-titânio, tratamento térmico CM (Controlled Memory), com uso em movimento rotatório ou reciprocante. Secção transversal hélice quádrupla. Comprimento 21mm. Diâmetro/Conicidade (taper): #30/05. Indicador de diâmetro no cabo: cor branca. Indicador de taper no cabo: cor amarela. Características adicionais: o anel que se refere a cor do diâmetro da ponta fica voltado para a ponta do instrumento, enquanto o anel referente a cor do taper fica voltado para o cabo. Embalagem (EMB) com 4 limas individuais. Registro na ANVISA Prazo de validade: 75% do prazo total de validade do produto. Medida: Embalagem",FEVEREIRO,10,"157,06","R$ 1.570,60",1,483º,,,,
44905208,"APAR.EQUIP.UTENS.MED.,ODONT,LABOR.HOSPIT.",6520,PODON,"MATERIAL - EQUIPAMENTOS E ARTIGOS PARA USO MÉDICO, DENTÁRIO E VETERINÁ-RIO - INSTRUMENTOS, EQUIPAMENTOS E SUPRIMENTOS DENTÁRIOS","(ID 43860) LIMAS ROTATÓRIAS EASY PRODESIGN LOGIC, Descrição: sistema de limas rotatórias produzidas em liga de níquel-titânio, tratamento térmico CM (Controlled Memory), com uso em movimento rotatório ou reciprocante. Secção transversal hélice quádrupla. Comprimento 21mm. Diâmetro/Conicidade (taper): #35/05. Indicador de diâmetro no cabo: cor branca. Indicador de taper no cabo: cor amarela. Características adicionais: o anel que se refere a cor do diâmetro da ponta fica voltado para a ponta do instrumento, enquanto o anel referente a cor do taper fica voltado para o cabo. Embalagem (EMB) com 4 limas individuais. Registro na ANVISA Prazo de validade: 75% do prazo total de validade do produto. Medida: Embalagem",FEVEREIRO,10,"157,06","R$ 1.570,60",1,484º,,,,
44905208,"APAR.EQUIP.UTENS.MED.,ODONT,LABOR.HOSPIT.",6520,PODON,"MATERIAL - EQUIPAMENTOS E ARTIGOS PARA USO MÉDICO, DENTÁRIO E VETERINÁ-RIO - INSTRUMENTOS, EQUIPAMENTOS E SUPRIMENTOS DENTÁRIOS","(ID 43861) LIMAS ROTATÓRIAS EASY PRODESIGN LOGIC, Descrição: sistema de limas rotatórias produzidas em liga de níquel-titânio, tratamento térmico CM (Controlled Memory), com uso em movimento rotatório ou reciprocante. Secção transversal hélice quádrupla. Comprimento 21mm. Diâmetro/Conicidade (taper): #35/03. Indicador de diâmetro no cabo: cor branca. Indicador de taper no cabo: cor amarela. Características adicionais: o anel que se refere a cor do diâmetro da ponta fica voltado para a ponta do instrumento, enquanto o anel referente a cor do taper fica voltado para o cabo. Embalagem (EMB) com 4 limas individuais. Registro na ANVISA Prazo de validade: 75% do prazo total de validade do produto. Medida: Embalagem",FEVEREIRO,10,"157,06","R$ 1.570,60",1,485º,,,,
44905208,"APAR.EQUIP.UTENS.MED.,ODONT,LABOR.HOSPIT.",6520,PODON,"MATERIAL - EQUIPAMENTOS E ARTIGOS PARA USO MÉDICO, DENTÁRIO E VETERINÁ-RIO - INSTRUMENTOS, EQUIPAMENTOS E SUPRIMENTOS DENTÁRIOS","(ID 43862) LIMAS ROTATÓRIAS EASY PRODESIGN LOGIC, Descrição: sistema de limas rotatórias produzidas em liga de níquel-titânio, tratamento térmico CM (Controlled Memory), com uso em movimento rotatório ou reciprocante. Secção transversal hélice quádrupla. Comprimento 21mm. Diâmetro/Conicidade (taper): #40/05. Indicador de diâmetro no cabo: cor branca. Indicador de taper no cabo: cor amarela. Características adicionais: o anel que se refere a cor do diâmetro da ponta fica voltado para a ponta do instrumento, enquanto o anel referente a cor do taper fica voltado para o cabo. Embalagem (EMB) com 4 limas individuais. Registro na ANVISA Prazo de validade: 75% do prazo total de validade do produto. Medida: Embalagem",FEVEREIRO,10,"157,06","R$ 1.570,60",1,486º,,,,
44905208,"APAR.EQUIP.UTENS.MED.,ODONT,LABOR.HOSPIT.",6520,PODON,"MATERIAL - EQUIPAMENTOS E ARTIGOS PARA USO MÉDICO, DENTÁRIO E VETERINÁ-RIO - INSTRUMENTOS, EQUIPAMENTOS E SUPRIMENTOS DENTÁRIOS","(ID 43863) LIMAS ROTATÓRIAS EASY PRODESIGN LOGIC, Descrição: sistema de limas rotatórias produzidas em liga de níquel-titânio, tratamento térmico CM (Controlled Memory), com uso em movimento rotatório ou reciprocante. Secção transversal hélice quádrupla. Comprimento 21mm. Diâmetro/Conicidade (taper): #45/01. Indicador de diâmetro no cabo: cor branca. Indicador de taper no cabo: cor amarela. Características adicionais: o anel que se refere a cor do diâmetro da ponta fica voltado para a ponta do instrumento, enquanto o anel referente a cor do taper fica voltado para o cabo. Embalagem (EMB) com 4 limas individuais. Registro na ANVISA Prazo de validade: 75% do prazo total de validade do produto. Medida: Embalagem",FEVEREIRO,10,"157,06","R$ 1.570,60",1,487º,,,,
44905208,"APAR.EQUIP.UTENS.MED.,ODONT,LABOR.HOSPIT.",6520,PODON,"MATERIAL - EQUIPAMENTOS E ARTIGOS PARA USO MÉDICO, DENTÁRIO E VETERINÁ-RIO - INSTRUMENTOS, EQUIPAMENTOS E SUPRIMENTOS DENTÁRIOS","(ID 43897) LIMAS ROTATÓRIAS EASY PRODESIGN LOGIC (25mm – NUMERAÇÃO: 15/03)
 
 Aplicação: endodontia. Características adicionais: sistema de limas rotatórias produzidas em liga de níquel-titânio, tratamento térmico CM (Controlled Memory), com uso em movimento rotatório ou reciprocante. Secção transversal hélice quádrupla. Comprimento 25mm. Diâmetro/Conicidade (taper): #15/03. Indicador de diâmetro no cabo: cor branca. Indicador de taper no cabo: cor amarela. Características adicionais: o anel que se refere a cor do diâmetro da ponta fica voltado para a ponta do instrumento, enquanto o anel referente a cor do taper fica voltado para o cabo. Embalagem (EMB) com 4 limas individuais. Registro na ANVISA Prazo de validade: 75% do prazo total de validade do produto. Medida: Embalagem",FEVEREIRO,3,"167,2","R$ 501,60",1,488º,,,,
44905208,"APAR.EQUIP.UTENS.MED.,ODONT,LABOR.HOSPIT.",6520,PODON,"MATERIAL - EQUIPAMENTOS E ARTIGOS PARA USO MÉDICO, DENTÁRIO E VETERINÁ-RIO - INSTRUMENTOS, EQUIPAMENTOS E SUPRIMENTOS DENTÁRIOS","(ID 43899) LIMAS ROTATÓRIAS EASY PRODESIGN LOGIC (25mm – NUMERAÇÃO: 15/05)
 
 Aplicação: endodontia. Características adicionais: sistema de limas rotatórias produzidas em liga de níquel-titânio, tratamento térmico CM (Controlled Memory), com uso em movimento rotatório ou reciprocante. Secção transversal hélice quádrupla. Comprimento 25mm. Diâmetro/Conicidade (taper): #15/05. Indicador de diâmetro no cabo: cor branca. Indicador de taper no cabo: cor amarela. Características adicionais: o anel que se refere a cor do diâmetro da ponta fica voltado para a ponta do instrumento, enquanto o anel referente a cor do taper fica voltado para o cabo. Embalagem (EMB) com 4 limas individuais. Registro na ANVISA Prazo de validade: 75% do prazo total de validade do produto. Medida: Embalagem",FEVEREIRO,3,"167,2","R$ 501,60",1,489º,,,,
44905212,APARELHOS E UTENSILIOS DOMESTICOS,7210,DIMAT,MATERIAL - UTENSILIOS E UTILIDADES DE USO DOMESTICO E COMERCIAL - UTENSÍLIOS DOMÉSTICOS,"(ID 25654) - Equipamentos e acessórios para imagens BASTÃO DE LED, Descrição: bastão de led portátil para foto ou vídeo com índice de renderização de cor: < 95; temperatura de cor: 3200k / 5500k / rgb ângulo de iluminação: 55 graus e 110 graus; potência: 21,6 w lumens: 2790lm, alimentação bateria np-f ou fonte adaptador ac (12v 2a); dimensão: 583*48*24mm; peso: aprox.805g; aplicação de controle via bluetooth pelo celular, com controle remoto touchpad.",SETEMBRO,1,"R$ 143,99","R$ 143,99",16,48º,,,,
